Date,Year,Month,Max,Min,Precip
2019.11,2019,11,23,6,0.800000012
2019.12,2019,12,27,9,8.699999809
2020.01,2020,1,28,14,63.29999924
2020.02,2020,2,32,19,84.80000305
2020.03,2020,3,33,19,66.59999847
2020.04,2020,4,34,21,122.5
2020.05,2020,5,31,20,135.3999939
2020.06,2020,6,31,19,87.90000153
2020.07,2020,7,27,14,53
2020.08,2020,8,23,7,6.699999809
2020.09,2020,9,20,6,8
2020.1,2020,10,19,3,2.200000048
2020.11,2020,11,24,6,0.899999976
2020.12,2020,12,28,10,1.399999976
2021.01,2021,1,29,15,34.29999924
2021.02,2021,2,32,18,85.19999695
2021.03,2021,3,34,19,76
2021.04,2021,4,32,19,111.6999969
2021.05,2021,5,31,18,127
2021.06,2021,6,28,17,189.3999939
2021.07,2021,7,27,15,72.90000153
2021.08,2021,8,22,8,23.5
2021.09,2021,9,18,5,13.89999962
2021.1,2021,10,21,3,1.5
2021.11,2021,11,25,5,0.800000012
2021.12,2021,12,28,12,6.900000095
